timestamp,timestampms,tid,price,amount,exchange,type
1609544474,1609544474164,18412224507,29400.00,0.00273243,gemini,buy
1609544457,1609544457847,18412217198,29398.62,0.16962585,gemini,buy
1609544453,1609544453450,18412216176,29399.01,0.00062648,gemini,buy
1609544451,1609544451056,18412215577,29399.01,0.00643166,gemini,buy
1609544439,1609544439514,18412211778,29398.54,0.00002123,gemini,buy
1609544439,1609544439514,18412211780,29398.55,0.00011453,gemini,buy
1609544438,1609544438512,18412211416,29400.00,0.00720408,gemini,buy
1609544438,1609544438512,18412211414,29389.87,0.001,gemini,buy
1609544438,1609544438512,18412211412,29389.87,0.001,gemini,buy
1609544438,1609544438512,18412211410,29389.87,0.001,gemini,buy
1609544428,1609544428598,18412205811,29391.49,0.00089367,gemini,sell
1609544428,1609544428598,18412205809,29398.54,0.00010633,gemini,sell
1609544415,1609544415459,18412202210,29400.00,0.00103179,gemini,buy
1609544412,1609544412029,18412200467,29400.00,0.01834602,gemini,buy
1609544399,1609544399866,18412195073,29400.00,0.033928868,gemini,buy
1609544398,1609544398470,18412194384,29400.00,0.00260635,gemini,buy
1609544397,1609544397369,18412194067,29400.00,0.001,gemini,buy
1609544397,1609544397269,18412194033,29400.00,0.001,gemini,buy
1609544397,1609544397169,18412193985,29400.00,0.001,gemini,buy
1609544397,1609544397069,18412193950,29400.00,0.001,gemini,buy
1609544395,1609544395744,18412193523,29400.00,2.1375063111,gemini,buy
1609544395,1609544395744,18412193525,29400.00,0.1524936889,gemini,buy
1609544392,1609544392611,18412191281,29400.00,0.02540882,gemini,buy
1609544369,1609544369045,18412183499,29399.97,0.00666768,gemini,buy
1609544355,1609544355208,18412178773,29399.43,0.00890796,gemini,buy
1609544355,1609544355208,18412178771,29399.42,0.14102956,gemini,buy
1609544352,1609544352502,18412177621,29400.00,0.00144349,gemini,buy
1609544350,1609544350822,18412176478,29398.55,0.00046486,gemini,buy
1609544344,1609544344573,18412173318,29399.53,0.00003418,gemini,buy
1609544341,1609544341594,18412172280,29398.84,0.08,gemini,sell
1609544341,1609544341362,18412172126,29398.84,0.16,gemini,sell
